"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
337.5,16.9008745415,0.332935208674701,-0.0625271878762404,0.180725174463546,0.60802945244416,0.850444090255608
342.5,16.973936225,0.301670942346243,0.0421997290354903,0.1931518941785,0.414654136115426,0.815692725627897
347.5,17.0487252375,0.28984957341401,0.150824564515094,0.208341945332385,0.3337877219798,0.722487984498215
352.5,17.1204777,0.292260515846987,0.173238036175751,0.233083842638622,0.329778902501047,0.582253823655896
357.5,17.19375247825,0.292825545049914,0.189605684291381,0.252052925182653,0.323377630759379,0.385717421608056
362.5,17.273417855,0.292723225366823,0.211166832883203,0.261624669037911,0.322118603025109,0.356537969984377
367.5,17.390944773,0.294623599545701,0.231420538158181,0.265364848206267,0.322434296226191,0.352450433564631
372.5,17.513520435,0.297385639676894,0.238479141240411,0.266986379195176,0.328022414666505,0.362420338370107
377.5,17.64115525,0.307521528087454,0.242033611873358,0.2736670271803,0.34179750075306,0.376531991499193
382.5,17.767363565,0.318365514385176,0.248536865306466,0.282214275987571,0.35498134314825,0.395908568992472
387.5,17.894060215,0.33367272736316,0.256809416371028,0.291149989379864,0.377054697151133,0.422358445315139
392.5,18.024702667,0.360281956811727,0.263646666145585,0.302706106152003,0.405511033163435,0.538911108102118
397.5,18.1557021375,0.408927986204236,0.277886609741204,0.329087512208082,0.49620087055473,0.65910532239916
402.5,18.2849439825,0.47508927669694,0.306588871159423,0.368156453571499,0.619232853606823,0.676377751693373
407.5,18.4111974725,0.533552915551897,0.345460176692535,0.40527625034841,0.636400619380875,0.678677289530428
412.5,18.5569672525,0.542732114982252,0.386833993277971,0.465060399491553,0.618192690108085,0.670639192511247
417.5,18.86166089,0.485540409246131,0.395782096143174,0.434365742942921,0.538277828183037,0.597726766613336
422.5,19.2599989575,0.53223342513918,0.412417480348989,0.465476903423818,0.590207994799727,0.621584229390177
427.5,19.68305005,0.557408226273669,0.428469317182302,0.512967997972951,0.599775226498788,0.629079088763589
432.5,20.106613375,0.515461077960987,0.380428298470519,0.434621520693425,0.584158248259722,0.62126946713415
437.5,20.508005345,0.458307716148696,0.367249515443673,0.406829995513483,0.513090012058369,0.585215993559908
442.5,20.8686871525,0.554511710908515,0.393673091971171,0.457327920967561,0.661326058900838,0.830549070850668
447.5,21.248244385,0.653048401920055,-0.278736659514052,0.580613948114205,0.814294700236424,0.868383675757455
452.5,21.65973326,0.257639121487827,-0.912130370425596,-0.482921816005654,0.768569964229527,0.851437431362212
457.5,22.091978925,-0.152082527197411,-0.935913751712125,-0.725704561245606,0.433005769167197,0.756879510618343
462.5,22.5090288175,-0.0399675187826635,-0.907546927701153,-0.554156597826607,0.286849352112949,0.363189796304241
467.5,22.91028247,0.239332004409059,-0.443681114797693,0.212765755424321,0.335345328930615,0.364161204030029
472.5,23.25307563625,0.381685618194176,0.247376836294922,0.309032421166051,0.493296950560086,0.571810496603654
477.5,23.50012301075,0.488179974647102,0.310650208618009,0.399087739247142,0.556646650805026,0.589420918415254
482.5,23.7572817875,0.521188006242811,0.403234582242954,0.492287725680724,0.557378929763794,0.584766975246113
487.5,24.014087365,0.502892095579689,0.192883287329775,0.48516452622407,0.548178700319975,0.576085463591418
492.5,24.2629268025,0.449530162608103,0.0635586092382581,0.323928514986115,0.538433008195579,0.566010548374105
497.5,24.5272185225,0.35342583765901,-0.0924297572727683,0.136689743011227,0.524846147243805,0.556282257470494
502.5,24.7876556875,0.226245622607726,-0.545630982554578,0.0445739873002008,0.500291530555444,0.544794144356
507.5,25.0451236605,0.0780890584209117,-0.714049127188943,-0.303024564823694,0.389033268095844,0.528919728958552
517.5,25.574891325,-0.0344486778175762,-0.765136528908863,-0.571186648557911,0.482144598598632,0.585590415149897
522.5,25.839316125,0.134510660951865,-0.752599317254868,-0.494256955538359,0.542999122265065,0.602833748428089
527.5,26.09910392,0.341852066652091,-0.719818583921715,0.0124265238936435,0.568870628340486,0.616389149720072
532.5,26.3552562075,0.478266703642156,-0.35614742524462,0.450585228981187,0.585271356208186,0.622263344605968
537.5,26.60009914,0.536410503513463,0.415973047076393,0.484519610501909,0.595344998970602,0.626325457749182
542.5,26.850584,0.553545286634494,0.451703162276849,0.510951080262609,0.596412362809478,0.623900555858357
547.5,27.0823168275,0.541074280909615,0.458341788854383,0.498114419009158,0.583758646726387,0.61589067290016
