"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
368,17.403957417,0.288980933783532,0.178242065756196,0.223220927963656,0.352419583187652,0.510951982376021
372.5,17.51298804,0.314997400430007,0.192815595253281,0.235534261114008,0.414141690924956,0.517172763962628
373,17.52503048,0.318407782623873,0.19505703497492,0.237823912250963,0.418447540358828,0.520068249325833
377.5,17.635112725,0.32988387705794,0.209339869666409,0.256177029536065,0.408617146666781,0.508278897715764
382.5,17.7615902025,0.334420724120659,0.227761181734902,0.269114826750568,0.398669498871058,0.483982996036549
383,17.773350175,0.334895591843381,0.229359242977123,0.269810480563758,0.399306307019692,0.478374438104465
387.5,17.8911374925,0.340135372907251,0.238810195885255,0.275559702172152,0.397051515900391,0.458208178620461
388,17.904443503,0.341395864482226,0.23973986668788,0.277589313969776,0.397600405688142,0.45822321491442
392.5,18.022448195,0.356106717565121,0.244494625644148,0.28913559186487,0.406461345805809,0.540262603585673
393,18.0357483725,0.359184142419347,0.245350683511942,0.291497625211098,0.409414541185456,0.565454945225354
397.5,18.1511190475,0.396229093150876,0.255370376266638,0.312649217418721,0.494744499478927,0.655731104261256
398,18.163222385,0.401488087035762,0.25580643721989,0.313726859278834,0.514825904276454,0.659743419322669
402.5,18.2771442375,0.460264826616007,0.272353987401186,0.334557972478161,0.619063539180104,0.676536259586824
407.5,18.405157835,0.526572155359962,0.296047851589057,0.380537683438152,0.636253858243943,0.681103751482951
412.5,18.5532463175,0.543294082463497,0.363116220235878,0.47328953168275,0.618305922061598,0.670519957166855
417.5,18.8675039325,0.487930155851487,0.401791028874473,0.442812836089327,0.531098634281488,0.582511128334452
418,18.9040568425,0.487695499685827,0.401502313849037,0.442857391954773,0.531265420284797,0.584478921403704
422.5,19.2454536825,0.511275770033328,0.408292889318662,0.454276421101506,0.567834195449431,0.619315645699211
423,19.288944745,0.51563661764806,0.412056037522682,0.456707847555938,0.572778438793375,0.621479401316388
427.5,19.6572547275,0.546251258767806,0.424083683260185,0.492413874766499,0.595957154373347,0.637536853231342
432.5,20.0730800575,0.536938743692834,0.383980242152198,0.459379335642709,0.596193317323449,0.639603274721957
433,20.11405655,0.532181407146833,0.381921826426882,0.44663316625108,0.594710219029388,0.63974159204688
437.5,20.5043044875,0.474144322468052,0.370626641669988,0.412202271349483,0.548583583941658,0.614286490005069
442.5,20.8682041525,0.557759759521482,0.399905071242155,0.460594674489875,0.667737705203716,0.832557208668495
