
      383.164	      114.907	      12.7418	      110.938	      131.166	      85.6715	      57.9929	      807.981	      117.862	      101.594	       223.54	      182.797	        95.47	      147.553	      261.222	       330.21	      144.169	      351.465	      548.935	      98.0297	      414.275	      296.408	      187.722	      87.0443	        241.7	        25.95	      92.3934	       100.41	      97.6516	      51.0056	      36.1404	      13.8509	      86.8946	      39.0131	      10.8879	      48.9113	      19.2191	      21.4933	      24.2893	      26.6249	       10.447	      71.1347	      84.9108	      72.2314	      21.1369	      3.96407	      50.1931	       9.8246	       7.3246	      8.59645	      45.7849	      6.77832	      9.29381	      8.78354	      15.9551	       10.562	      18.1619	      5.16326	      16.5998	      21.2501	      10.9666	      8.45166	      11.5984	      22.1784	      1.50452	      13.2212	      5.39673	     0.746913	      9.49343	      9.56828	      6.59011	      41.9728	      3.23448	      43.0286	        5.635	      29.7118	      2.80882	      52.9672	      35.7069	      40.6023	      5.56985	      7.94492	      6.63056	      27.1989	      17.5469	      2.04563	      7.74469	      85.8504	      16.0407	      27.6195	      42.9163	      17.9869	       18.353	      14.2256	      82.1079	      62.9759	      22.1874	      30.8667	      32.9004	      10.5149	      79.6051	        53.93	      87.2836	      57.9361	      9.07143	      58.2656	       46.946	      22.9698	       131.27	       71.769	       136.62	      38.9287	     0.973511	       1263.33
      406.415	      81.6117	      48.0583	      104.894	      245.354	      67.1116	      221.407	      958.937	      94.4589	      125.604	       60.402	      99.2778	      5.25762	      221.761	      393.644	      260.085	      188.585	      312.059	      497.712	      183.611	      452.852	      194.379	      55.8658	      38.8411	       78.672	      121.018	      299.671	      71.6678	      114.916	      52.9727	      12.6619	      25.7208	      14.7823	      88.6817	      52.9247	         68.4	      17.4764	      49.3783	      56.9305	       36.059	      78.6426	      43.0443	      8.52244	      24.0032	      82.8475	      25.0901	      17.4545	      11.2018	      11.2617	      3.26319	      15.8365	      12.1795	      9.18293	     0.908361	      46.1321	      2.49391	      23.1398	      6.83378	      27.9561	      12.9522	      27.0798	      10.4607	      22.5181	      8.01545	      10.2688	     0.875373	        1.171	      9.57475	      6.15361	      20.8947	      32.1875	      4.14483	      7.29567	      6.31028	      9.44412	      10.7378	      26.1537	      5.03254	      2.88355	      50.6214	      8.05082	      7.47156	      5.61608	      6.08516	      12.4397	      9.82472	      7.74469	       54.704	      45.7625	      3.49236	      21.3303	      26.9106	      43.6241	       24.092	      41.3716	      121.582	      50.1239	      27.9732	      16.2477	      11.6701	      125.591	      100.856	      4.08072	      27.1658	      109.344	      46.1287	      131.504	      53.6448	      102.697	      13.0832	      120.626	      38.9287	     0.973511	       1262.06
       396.58	      73.8621	      240.745	      50.4482	      298.326	      270.271	      23.5667	      986.891	      184.668	      292.048	      35.4736	      139.079	      141.757	      221.761	      217.085	      255.065	      64.7997	      312.059	      497.712	      254.579	      379.479	      217.072	      58.4095	      57.5244	      74.5044	       23.731	      299.887	      140.391	      184.425	      3.39579	      16.8787	      27.6035	      11.5554	      91.9371	      59.6855	      55.4115	      20.1315	      29.3645	      59.7927	       34.926	      22.0737	      11.5175	      33.4191	      1.25398	        16.99	      81.7499	      60.0299	      23.0944	       35.759	      15.6219	      28.9492	      28.3463	      8.60277	      15.2203	      28.8049	      23.0377	      11.3532	       15.585	      27.3862	      13.2699	      22.0046	      2.05706	      22.0823	      3.51505	      13.5487	      4.93828	      1.09306	      11.0607	       5.4344	      16.5017	     0.977789	      10.7845	     0.522018	      17.7264	      18.6177	      20.0996	      17.0915	      12.8465	      3.76552	      5.99234	      29.1997	      19.1217	       2.0472	      25.3794	      31.4316	      14.6093	      7.74469	       38.915	       2.9009	       6.6054	      19.7816	      25.4418	      51.1564	       34.285	      11.7819	      89.2123	      26.2322	       30.182	      90.0605	      34.9161	      84.2052	      95.2661	      9.71084	      37.6389	       30.416	      50.4603	      174.258	       81.252	      102.079	      32.8953	      87.6477	      39.2721	     0.973511	       1262.14
       457.35	      51.2145	      45.1154	      94.7013	       17.433	       240.79	      21.5068	      986.891	      400.656	      194.346	      71.5253	      214.083	      132.178	      221.761	      202.794	       276.04	      80.4737	      286.648	      426.158	      259.831	      279.344	      366.688	      139.198	      95.9852	      39.2028	      110.142	      160.049	      60.1147	      208.425	      52.3726	      13.2538	      32.3288	      5.96992	      121.458	      33.2255	      21.7831	      13.9005	      18.7811	      11.3824	      2.64553	      13.2822	      15.2274	      65.7829	      76.5489	      4.25542	      72.9865	      48.8149	       20.362	      4.39834	      12.1616	      16.3758	      26.5757	     0.447988	        38.63	       42.484	      10.4883	      17.5028	       41.439	      6.08037	      9.75922	     0.462496	      6.07939	      54.4902	      17.8173	      37.7351	       1.1984	      2.30669	      2.31963	      2.54657	      10.8965	      5.34118	     0.538356	      6.00684	       23.466	      12.1474	      20.2845	      25.0651	      12.6497	      6.64868	      4.20382	      20.1945	      13.0803	      14.0297	        20.64	      23.2251	      1.50164	      7.74469	      24.9104	      19.6544	       4.6537	      10.7876	      25.3106	      19.0055	       34.285	      77.6346	        128.1	      66.5878	      11.4119	      136.307	      22.7567	      71.4711	      67.3981	      30.8166	      31.5861	      37.0624	      158.932	      106.435	      84.0591	      62.0369	      0.85827	      72.3619	      38.6813	     0.973511	       1263.62
      447.662	      28.6394	      29.4828	      31.5853	      212.314	      117.998	      113.183	      997.925	      290.601	      332.612	      108.743	      216.735	      219.103	      208.429	      133.158	      285.622	      84.9219	      244.686	      341.416	      232.469	      408.827	      189.742	      96.6565	      154.692	      56.4436	      103.518	      170.033	      170.972	      148.262	       14.585	      7.03872	       46.006	      5.12814	      92.6943	      44.0851	      24.8496	      25.5754	      47.4423	      21.7118	      5.20247	      7.19913	      25.1875	      118.433	      44.9742	      2.41353	       35.389	      4.85178	      19.6696	      62.2976	      25.0584	      19.3138	       17.207	      64.5164	      27.4368	      6.85086	      14.0145	      23.7147	      11.3959	      10.2899	      6.20479	     0.322428	      12.8637	      46.0958	       2.2418	      23.1927	      3.12968	       14.078	      23.1636	      28.7498	      12.7636	      28.2119	      7.71042	      6.35438	      4.43545	      9.34702	      11.4068	      8.14775	      12.6989	      9.74237	      13.7944	       20.177	      15.1752	      6.14938	      3.34352	      7.55268	      1.50164	      1.42538	      9.94717	      31.5269	      43.8282	      17.6824	      25.3106	       10.462	      19.4316	      15.4413	      69.4911	      98.7642	      22.2071	      83.8812	      22.7567	      77.1301	      42.2126	      34.6431	       21.513	      44.8527	      230.779	       84.785	       74.382	      21.2112	      41.8364	      67.7901	       40.227	     0.973511	       1257.78
      444.537	      57.9489	      69.0078	      114.666	      113.757	      128.252	      7.88748	      820.429	      275.789	      153.048	      247.972	      213.279	      271.302	      295.117	      128.042	      180.797	       114.36	      218.171	      303.751	      161.152	       585.76	      179.178	      80.6086	       144.72	      86.3306	      115.908	       183.73	      159.273	      102.976	      29.0544	      1.29739	      76.7644	      38.0938	      61.1409	      12.1311	      62.4336	      37.6795	      118.713	      56.3965	      13.3597	      49.4029	      26.9634	      33.0293	       95.564	      5.00788	      9.56515	      3.43364	      9.31689	      33.4506	      3.17171	      9.79207	      6.06418	      28.5655	      26.9403	      5.57203	      15.6391	      42.1282	      11.3039	       24.195	       12.042	      8.08003	      6.89125	      5.89911	      22.9636	      13.0259	      22.0464	      8.48833	     0.965212	      23.3594	      35.0762	      10.4782	      27.6721	      6.85177	      13.2562	      2.70324	      3.57293	      9.35542	      12.4654	      12.2285	       20.852	      17.3069	      52.8338	      43.1165	      3.14636	      11.3052	      1.50164	      1.42538	      17.0986	      6.25063	      34.2102	       14.549	      2.66924	       10.462	      7.42306	      42.3746	      55.7088	      3.79497	      49.6685	      80.6052	      22.9962	      70.2424	      32.9235	      2.46817	      21.7291	      94.7556	      119.053	       73.094	      82.1419	      72.3301	      146.321	      55.7111	      42.2767	     0.973511	       1260.19
      269.705	      83.1639	      72.6518	      16.3402	      96.5124	      177.592	       54.381	      557.276	      523.472	       143.91	      174.983	      177.503	      279.351	      370.755	      168.448	      257.923	      233.731	      132.652	      390.443	       148.43	      659.031	      244.995	      35.6914	      114.275	      28.1703	      59.2782	      47.5147	      164.968	      129.359	      33.0833	      10.1234	      38.6771	      70.6764	      6.46089	      24.6047	      23.5892	      48.1101	      101.845	      39.9437	      23.1864	      80.9215	      21.9484	      8.40789	      66.0876	      63.6643	      13.3734	      9.89301	      24.2408	      6.31892	      31.0808	      24.7142	       17.031	      55.0396	      13.4042	      3.79362	      15.4277	      46.7248	      27.9909	      21.9307	      11.4599	      13.1396	      2.62442	       9.5399	      27.3858	      8.67992	      9.19758	      6.28792	      6.71506	      17.3688	      9.97894	      12.0833	      41.2911	      6.05781	      11.7284	      3.38143	      16.6388	      21.2206	     0.327284	      2.66444	      35.0825	      14.2693	      62.9682	      19.7801	      23.0344	      7.36695	      1.50164	      16.1602	      12.9243	      4.39622	      6.53279	       28.231	      2.66924	      28.9886	      73.0892	      13.4219	      12.7697	      51.8484	      27.2606	      92.9307	      26.4007	      15.3688	     0.779613	      19.4715	      33.0118	      83.9104	      175.941	      106.601	      69.1025	      59.6378	      182.887	      47.2733	      42.8052	     0.973511	        1261.2
      217.545	      33.2298	      134.272	       24.434	      124.042	      135.845	       63.702	      496.301	      366.378	      175.136	      179.474	      205.359	      308.283	      321.552	      100.639	      254.847	      422.914	      103.831	      442.563	      155.907	      375.856	      314.232	      182.817	      152.626	      134.575	      43.4948	      39.0612	      238.737	      65.7613	      100.134	      10.1314	       33.437	      43.6655	      4.87455	      11.2022	      22.5383	      28.0029	      34.2291	       61.192	      16.6842	      85.7471	      10.4572	      43.6146	      60.3048	      78.8199	       10.845	      3.64681	      5.40278	     0.771229	      20.0048	      6.51422	      18.6487	      49.0943	      18.7707	      13.9079	        34.69	      16.8078	      35.1651	      17.3225	       16.233	        5.123	      9.33274	      1.08934	      13.3424	      20.1059	       3.0813	      30.4099	      5.52503	      4.34925	      16.1871	       10.445	      14.1862	      8.31414	      33.5335	      7.84095	      16.9279	      12.5743	      7.16869	      5.51822	      8.53418	      28.8311	        4.491	      8.88611	      7.72902	      10.0091	      2.77067	      20.9727	      17.8725	      5.23218	      19.8194	      25.2992	      36.6884	      47.8659	      83.2204	      12.6151	       52.952	      3.71172	      44.2026	      43.3625	      75.7503	      49.2913	      26.6154	      5.79784	       27.839	       43.163	      208.477	      48.6884	      133.598	      48.6902	      37.4845	      74.1778	      45.6702	     0.973511	       1250.44
      165.728	      19.2646	      15.0888	      88.8988	      69.9957	      298.748	      72.5602	      526.074	      185.468	      164.493	      316.103	      291.909	      200.214	      338.091	      79.4757	      396.187	      422.914	      136.674	      359.749	      138.659	      329.892	      314.232	      141.588	      166.054	      125.299	      55.6955	      92.7537	      237.112	      43.8184	      115.625	      9.98056	      37.8826	       89.522	      17.4566	      23.4541	      24.1342	      20.7313	      8.56563	       12.797	      21.2327	      5.86925	      12.0768	      23.0626	      13.8696	      19.4847	       10.845	      21.9052	      25.3354	      13.2181	      40.1707	      12.7288	      16.1957	      53.8507	      49.2484	      25.7001	      68.3696	      4.98725	      26.2214	      36.3214	      18.7447	      15.6628	      62.4831	      17.7773	       6.2455	      18.4441	       26.204	      17.2284	      6.73562	      4.50244	      5.21675	      2.96835	      5.79236	      19.0767	      15.3995	      11.4935	      15.4989	      18.1727	      17.3419	       13.951	      11.2318	      21.9483	      11.7986	      6.31559	        11.38	      5.31438	      1.47782	      14.5957	      10.3377	       10.907	      22.0615	      36.2098	      30.0504	      3.38189	       26.086	      98.8164	       43.815	      12.2051	      82.9763	       112.79	      53.6853	      14.9017	      18.1098	      4.49153	      49.3878	      34.2715	      186.341	      13.7041	      70.6977	      41.7223	       29.484	      55.7455	      45.6702	     0.973511	       1251.65
      107.424	      69.8816	      26.9397	      61.0532	      69.9957	      390.069	      70.1854	      583.091	      96.5614	      225.416	      129.209	      269.058	      267.346	      457.049	      61.3123	      375.362	      443.208	      155.576	      430.745	      185.516	      285.963	      226.057	      169.749	      152.431	      101.478	      5.22816	      119.091	      186.507	      32.2552	       161.04	      11.6466	      60.3628	       115.47	      24.9742	      18.1725	      27.4817	      63.1813	      2.32688	      4.95896	      20.6889	      24.7907	      27.5367	      18.3712	      58.9179	      6.55535	      36.9909	      12.5619	     0.517308	      7.19808	      34.9019	      10.2196	      11.7661	       19.665	      28.9513	      35.9178	      37.2025	      47.7586	      48.3871	      25.6469	      8.60626	      2.78807	     0.591569	      6.22799	      7.75606	      40.6419	       15.313	      12.6775	      9.89077	      8.81442	      16.0706	      9.65987	      21.6075	      40.9288	       16.495	      16.7218	      15.4851	      2.03243	      5.87587	      6.23133	      11.0237	      34.6784	      3.29456	     0.997021	      29.6246	      2.87613	      30.4513	      28.2385	      9.36513	      5.05828	      24.8583	      44.0232	      8.26543	      78.0188	      6.37758	      60.6971	      48.9416	      7.72566	       55.909	       29.433	      47.9919	      4.53915	      114.021	      31.0671	      26.8881	      55.4866	      127.595	      31.8065	      20.1668	      102.643	      47.8152	      42.5598	      45.6702	     0.973511	       1263.46
      150.852	      112.291	      32.9862	      52.2428	      74.8226	      306.368	      256.844	      576.209	      81.9036	      219.991	      83.1823	      161.036	       177.65	        352.6	        120.9	      497.523	      443.208	      137.722	      430.745	      206.951	      309.832	      212.166	      310.023	      106.359	      110.251	     0.867987	      36.3668	       140.34	      80.3585	      222.314	         6.52	      58.6968	      4.55765	      25.5184	      28.1515	      22.9706	       48.784	      1.33573	      9.51525	      13.7153	      25.2256	      21.6445	      49.7302	      11.0814	      67.8233	      5.80775	      7.80183	      6.70889	      19.9384	      28.1168	      65.0738	      28.6778	      11.9927	      116.284	      26.5908	      2.78878	      93.2771	      26.4713	      9.09241	      14.1946	      0.57396	      14.7117	       3.2593	      12.9065	      25.1881	      19.3626	      14.5734	      8.35811	      2.28996	      8.21365	       2.7279	     0.865208	      15.0588	      11.5873	      24.3807	      2.67936	      4.90332	      2.57146	      10.4386	      21.4561	      14.8519	      44.3096	      7.75661	      29.8297	       7.2512	      12.1424	      23.4395	       11.994	       4.6695	      46.0627	      40.6061	      47.9963	      27.4296	      6.37758	      34.9242	      4.94888	      24.6974	      41.7244	      26.7552	      13.7735	      24.0896	      29.8678	      61.2276	       71.782	      38.9102	      112.207	      17.9091	      28.2458	       113.86	      39.9264	      139.157	      45.6702	     0.973511	       1257.65
