"depth_cm","Median Age","Q0.025","Q0.16","Q0.84","Q0.975"
381.5,17745.09181,17405.6249,17562.5426548,17941.60210536,18167.0475135
382.5,17769.6544425,17429.31319375,17586.312002,17969.4238646,18194.6924725
383.5,17795.16652,17458.92204725,17615.3911096,17992.0681804,18216.586212875
384.5,17821.7035425,17480.853927125,17640.6238708,18014.4363566,18238.56671125
385.5,17849.762995,17499.20997975,17666.398706,18040.8433402,18258.22837425
386.5,17875.0049625,17516.976534375,17686.6332648,18072.439074,18292.24914525
387.5,17899.9095625,17540.79998175,17712.1273124,18096.5831132,18315.375255
388.5,17925.3792825,17568.35671875,17742.2688824,18118.3276012,18329.980656625
389.5,17952.032455,17593.86491875,17768.008664,18141.7188058,18350.99286575
390.5,17977.2892675,17619.577233,17792.7100848,18166.1317404,18376.792588
391.5,18002.9011265,17640.222763625,17816.62749,18194.9470902,18406.618329
392.5,18028.0887925,17665.56545475,17841.7931942,18219.477568,18434.1237545
393.5,18051.6937,17694.686536,17870.4994924,18239.586044,18453.3502955
394.5,18079.0119175,17723.850851125,17898.1160664,18262.3882056,18471.775926875
395.5,18106.3619675,17745.340521875,17922.3022876,18285.0074568,18497.19606575
396.5,18131.7208775,17762.07465,17946.084116,18312.9635756,18523.340160375
397.5,18156.5571675,17790.888221375,17973.714719,18336.6205774,18547.00915
398.5,18182.4683675,17829.990493875,18002.6137328,18356.84388104,18563.190352875
399.5,18209.5835215,17857.978092125,18030.2956444,18379.0030496,18582.629802875
400.5,18235.4999325,17883.2479927625,18055.302448,18405.2724354,18612.193374125
401.5,18260.99602,17905.93878075,18079.458015,18433.3472196,18638.7032165
402.5,18285.55662,17934.573028375,18105.1808392,18456.2391618,18661.3131723
403.5,18309.254645,17972.05823625,18136.9490132,18473.318382,18677.200959875
404.5,18334.6905825,18002.78438875,18167.219696,18491.836927,18697.185997125
405.5,18359.8983025,18025.252927375,18193.6639568,18511.8097942,18714.231394375
406.5,18384.9782725,18042.673655125,18218.0310796,18538.409748,18737.728758375
407.5,18409.1685175,18079.560299,18244.3990336,18558.8237748,18758.85609575
408.5,18432.2830675,18130.09079875,18276.0357442,18574.3617588,18772.268660375
409.5,18458.1030375,18167.387285625,18306.005208,18591.6655014,18790.120706875
410.5,18483.9205425,18195.941233875,18335.8177116,18611.2635304,18811.61346875
411.5,18509.4747175,18220.3670875,18361.7056638,18634.958211,18833.121085375
412.5,18556.4772375,18267.906070625,18409.050976,18680.0476726,18868.132713375
413.5,18623.738225,18319.746981625,18473.1244048,18762.63913,18942.544771625
414.5,18686.153715,18355.390438,18520.958338,18856.7824064,19072.218959625
415.5,18744.240735,18383.88044825,18559.7915556,18959.7099492,19233.70942
416.5,18801.898625,18407.65331475,18592.6144396,19065.747102,19408.678359125
417.5,18867.48833,18460.776389375,18647.4816236,19153.4538262,19533.5772715
418.5,18948.0047275,18522.918507375,18717.6817964,19234.0959956,19588.601375
419.5,19030.88372,18568.3563275,18779.562306,19323.9049916,19663.3781493875
420.5,19107.0275125,18603.665579625,18831.191612,19434.1468902,19760.224497625
421.5,19181.167185,18631.849748625,18875.432824,19542.313976,19892.385368125
422.5,19258.0450625,18695.79866525,18943.5987718,19628.438477,19995.756169875
423.5,19342.83909,18779.02108525,19032.26165742,19699.5098929,20052.735578
424.5,19427.84085,18840.629725,19104.5189204,19780.2630988,20115.76397875
425.5,19511.29455,18895.9074775,19168.5274904,19872.7133592,20205.56606625
426.5,19595.52315,18933.7143445,19229.9969374,19970.5664426,20307.626559775
427.5,19672.0751175,19011.59965975,19306.58655832,20051.79396,20384.21732
428.5,19754.76976,19101.022786875,19401.017858,20115.204054,20427.819524375
429.5,19842.51736,19168.467576125,19487.6541558,20186.0497756,20481.132481375
430.5,19934.5211225,19219.29582125,19564.856493,20268.8430216,20545.958881375
431.5,20016.8172175,19265.5014275,19631.0316134,20360.954221,20637.056896875
432.5,20096.257265,19350.5515815,19719.444902,20432.754874,20713.961001625
433.5,20176.7087775,19465.38481925,19822.62282044,20483.3667258,20748.037779375
434.5,20257.26204,19561.2297185,19921.0157124,20539.2114324,20781.6803275
435.5,20340.7633375,19638.0459225,20007.7639786,20605.6414162,20831.531389375
436.5,20421.6369575,19713.622995,20079.8885356,20679.780925,20899.06729125
437.5,20495.0953525,19846.045224125,20179.9064042,20739.1838182,20957.88746
438.5,20562.02072,20037.654493875,20308.140832,20778.087975,20983.753942875
439.5,20630.0640175,20220.783440625,20428.271448,20820.7366658,21024.6666475
440.5,20705.05838,20375.770717375,20541.7709308,20872.993907,21067.953863375
441.5,20783.4406175,20486.97730925,20636.8330228,20936.422,21129.37187425
442.5,20865.1392935,20583.727019,20723.8472398,21012.1286756,21203.55906625
443.5,20945.897725,20651.93116875,20796.8317416,21109.7430918,21302.475709125
444.5,21022.642375,20694.83172675,20854.7319054,21221.2750636,21445.46456875
445.5,21096.73405,20726.213596375,20898.1740304,21346.7156198,21632.38431125
446.5,21169.4794,20752.96740625,20938.7236124,21477.9505712,21829.81981675
447.5,21246.2468,20808.010454375,20998.5635158,21581.0134508,21959.415520375
448.5,21331.9151925,20871.433892125,21073.6412986,21659.4786594,22030.050276625
449.5,21418.5691125,20909.880038375,21137.1895028,21755.1487992,22111.82617
450.5,21496.6172775,20949.018106,21192.374594,21861.1559796,22221.41363225
451.5,21575.526349,20976.1203575,21239.9130862,21977.0528084,22363.343471
452.5,21656.5205075,21040.38403325,21312.11567,22072.5403502,22480.08671525
453.5,21744.796995,21121.42848375,21406.5918044,22144.3832696,22528.633232
454.5,21835.736285,21183.980938875,21484.2212504,22225.9144036,22590.07071825
455.5,21926.23858,21235.6289125,21553.276733,22313.94651548,22670.165248
456.5,22013.1462955,21272.007452,21612.0537918,22413.5841018,22782.88708575
457.5,22097.481635,21352.4674205,21690.895967,22496.530882,22864.45907175
458.5,22179.22833,21441.66929,21784.5688262,22554.9896864,22904.07731375
459.5,22265.7704325,21511.401531875,21873.4950866,22621.951918,22951.480838125
460.5,22354.4687325,21573.905110375,21945.9244808,22700.6480566,23008.881416375
461.5,22435.6037775,21618.02519525,22012.0338288,22789.917904,23084.92402775
462.5,22512.11749,21718.11516775,22102.3518466,22860.9479332,23149.34943775
463.5,22592.87635,21843.436014125,22214.1829202,22912.3044062,23186.394644
464.5,22674.98436,21944.57760625,22320.5172994,22967.3941306,23222.5672513
465.5,22760.058505,22019.905034875,22416.746736,23030.415487,23276.5932935
466.5,22846.151455,22078.738355375,22495.743222,23109.1381068,23350.812248625
467.5,22920.1315325,22209.79589575,22594.5967264,23169.432338,23410.17330625
468.5,22984.32815,22418.829935,22721.2927222,23207.7983,23443.940736625
469.5,23048.52225,22620.4592575,22840.079692,23251.6489848,23481.1416275
470.5,23117.5726075,22786.988021625,22950.1468134,23306.48576032,23530.564842
471.5,23193.4563525,22917.756609875,23042.3558116,23370.2483456,23594.7372595
472.5,23259.780245,22991.101005875,23111.6012764,23432.1711276,23659.5528645
473.5,23314.9024875,23033.5016760975,23159.9306992,23493.8909892,23718.0188725
474.5,23367.7931575,23060.04983725,23199.886284,23564.2487504,23796.16646
475.5,23415.8182725,23083.718799375,23234.4299144,23642.4544516,23898.896261125
476.5,23462.2761425,23102.32851525,23262.4547664,23720.3536648,24026.947026375
477.5,23510.8324725,23136.308126,23302.5016588,23785.2906064,24114.6196885
478.5,23563.2008,23176.60607675,23349.006942,23838.2149752,24167.79650625
479.5,23618.43474625,23205.16345725,23388.8225442,23901.3974934,24232.895570625
480.5,23670.938485,23230.118339625,23425.014136,23969.9776218,24321.37173925
481.5,23722.1035775,23252.22092875,23459.1790272,24041.6555314,24408.48956075
482.5,23772.1564625,23287.614995625,23499.73263964,24101.1028536,24487.3145555
483.5,23824.7306825,23327.488427,23547.55731896,24151.0561696,24532.2509475
484.5,23876.344525,23359.020716,23592.38783896,24206.7412536,24594.102160625
485.5,23929.431,23388.408811125,23631.5587968,24273.1773256,24663.476287
486.5,23979.926389,23415.854426375,23665.8200368,24338.2921826,24746.71695475
487.5,24030.324815,23455.719172875,23708.6405768,24396.3357132,24811.98929125
488.5,24080.87853,23500.989922125,23760.0457558,24441.95834796,24853.3211739125
489.5,24132.139545,23538.36111975,23804.7186456,24496.764232,24896.04546275
490.5,24180.65319,23573.8452586875,23844.0310392,24554.824372,24956.337947
491.5,24227.2725475,23603.37126575,23879.0902268,24614.9727824,25028.5121995
492.5,24278.38778,23639.787954375,23924.1423248,24672.5130772,25089.43159925
493.5,24332.160435,23688.9179305,23979.8212978,24724.2656116,25132.135550875
494.5,24386.97965,23728.19229,24030.3591904,24776.5087348,25175.69044375
495.5,24438.4399325,23760.51425,24073.584998,24835.8953404,25241.80574625
496.5,24492.983725,23793.889937875,24111.0218726,24897.488528,25320.214269375
497.5,24540.791225,23842.11334625,24157.5488336,24953.5646128,25374.29080375
498.5,24591.535835,23889.64765625,24214.4265104,25007.3020808,25413.600478375
499.5,24642.9086975,23933.23455175,24262.5539368,25058.6865204,25455.180906375
500.5,24696.03922,23969.949625375,24309.182695,25114.5769008,25511.590425125
501.5,24746.0539525,24002.61953475,24356.1989296,25174.54168,25577.0510475
502.5,24796.5191825,24046.07928925,24403.073736,25226.0499256,25624.689976375
503.5,24850.468735,24103.240138,24460.6497904,25270.0628376,25663.866312125
504.5,24903.92895,24148.177611,24510.8186292,25322.5370648,25711.912743875
505.5,24959.1395775,24184.4466701875,24562.1467484,25378.0406364,25767.176590875
506.5,25010.2252775,24216.974870375,24606.3994066,25437.5123658,25822.34325375
507.5,25062.330225,24271.58268475,24662.7457516,25487.0617994,25874.065832
508.5,25115.16225,24333.925178125,24722.5361276,25533.8616636,25909.0844125
509.5,25168.7249525,24382.725565925,24779.42254144,25581.189512,25960.044706875
510.5,25223.1654025,24428.9631875,24831.5815764,25633.92172,26011.595351375
511.5,25277.201475,24466.839433,24875.5487086,25689.6342082,26062.35419875
512.5,25328.6011,24521.7065955,24926.102009,25738.8042052,26118.66425625
513.5,25382.0591,24583.933792875,24984.4408454,25783.5616816,26142.048578125
514.5,25433.85013,24631.596141625,25036.5851486,25828.36903,26191.27275125
515.5,25486.7168275,24680.87663975,25085.00977,25878.1576748,26235.8170345
516.5,25538.2103725,24723.44683375,25130.4548854,25929.826396,26295.023564375
517.5,25588.9952825,24780.60777375,25182.7574694,25978.1024696,26338.199579625
518.5,25642.362625,24847.3500835,25241.71154712,26021.1708194,26372.524995625
519.5,25691.4215575,24904.512184125,25296.9053662,26066.6124878,26409.028538625
520.5,25744.390675,24949.873423875,25350.5772564,26118.5949214,26454.25505475
521.5,25796.49548,24997.242987225,25400.4301664,26172.0217216,26507.270565875
522.5,25844.3192325,25057.25832725,25452.8118564,26217.7818476,26553.132628875
523.5,25896.0170875,25128.9554536113,25511.455467,26255.792142,26585.4246525
524.5,25946.82357,25183.08623225,25571.2462724,26297.5772458,26615.456557375
525.5,26001.18062,25231.9112015,25621.807898,26344.60506128,26659.138695
526.5,26052.1151975,25282.6212695,25672.767538,26395.083305,26709.487890875
527.5,26100.70556,25344.46611655,25732.1540666,26435.3528726,26753.191065375
528.5,26151.1950725,25431.860003625,25793.5297356,26473.5377054,26777.455642875
529.5,26201.10426,25498.3538775,25856.4099152,26515.20006,26803.22283375
530.5,26255.46408,25562.39397875,25912.6349676,26562.9832636,26842.2110881375
531.5,26303.4816675,25612.937116375,25965.529378,26613.534598,26890.956768375
532.5,26352.995525,25682.744100625,26024.297907,26658.6940746,26932.080255
533.5,26403.76189,25766.407321625,26093.6597392,26691.0892736,26957.304383625
534.5,26454.68788,25836.821099,26156.8278984,26730.1695766,26990.98026025
535.5,26507.12733,25895.89857125,26214.2514682,26775.8803388,27028.99311825
536.5,26558.339255,25941.38940875,26265.662636,26828.176258,27070.96876325
537.5,26606.4217775,26023.811399625,26323.70708,26867.4143232,27103.879041375
538.5,26652.5209175,26136.04598875,26391.173094,26898.1454904,27128.2514174375
539.5,26701.466225,26232.21097025,26454.656442,26930.8008356,27153.060255625
540.5,26751.6926175,26313.169508375,26512.4555714,26970.6373012,27185.992105
541.5,26802.351575,26378.248063875,26565.33646316,27017.0091608,27224.36338125
542.5,26853.94912,26428.10094025,26615.9743866,27067.0252176,27273.03467375
543.5,26904.96043,26467.534819625,26662.3657504,27120.6674158,27328.451276625
544.5,26950.2744725,26499.352896875,26703.63834784,27180.2338656,27415.268992875
545.5,26994.82138,26528.728906,26737.6638036,27244.0702536,27514.73687525
546.5,27038.312755,26553.677572375,26771.9884514,27310.9485776,27637.94233925
547.5,27084.9382102,26591.448491,26812.2676316,27374.1326488,27723.139670125
