"Median Age [kyrs]","dw [permil]","Q0.025","Q0.16","Q0.84","Q0.975"
17.39116149,0.742892627617386,0.222933467595283,0.410723079390091,1.11890526555594,1.48877907159868
17.5175514,0.923962961314239,0.292721150292555,0.536897939916299,1.27352081081933,1.52820566335661
17.644120775,1.0044271700817,0.401628176352002,0.761215261278095,1.25815595225051,1.50170578737423
17.7696544425,1.01291734654749,0.537163762888898,0.811249208932337,1.22200290749215,1.4573394462448
17.8999095625,1.00208368717295,0.58117925299594,0.809560052633808,1.19781426543898,1.40555575463338
18.0280887925,0.98885037604227,0.495883957951116,0.773465170972738,1.20649808857063,1.46061352829391
18.1565571675,0.999268303914285,0.431282965885339,0.712787616777773,1.26945390634413,1.66082671646406
18.28555662,1.04793202231464,0.409875269969399,0.684979033581474,1.42941029622232,1.77026121273533
18.4091685175,1.10539227479902,0.448722936509169,0.733690709568945,1.49468345764685,1.80128296882134
18.5564772375,1.03752567261453,0.550590439397364,0.769748736020105,1.33129898219229,1.7277508961466
18.86748833,0.933996559580527,0.513533575723089,0.747508128480007,1.11528335992069,1.33762645194764
19.2580450625,0.940270409933095,0.433499569839232,0.66839875934364,1.23966350870505,1.55668038158312
19.6720751175,1.15758945324827,0.50701317954226,0.802037999614117,1.46478119432892,1.94595390547328
20.096257265,1.5073498092526,0.743470347033767,1.03504275882345,2.20142463483496,2.67504472436729
20.4950953525,2.01541926225908,0.925686883569214,1.37155404053404,2.50520821831653,2.77439313429505
21.2462468,1.58743838439552,1.11157126121848,1.38486411857861,1.80043128900376,2.02669147324443
21.6565205075,1.35239939754996,0.423587152144896,1.05931505404413,1.67888882161128,1.87754821515582
22.097481635,1.01468505452638,0.326206747713837,0.561266964970146,1.4582637746236,1.78148028248621
22.51211749,0.783856447359944,0.327629804382299,0.524252544599178,1.06547978077661,1.49593328630033
23.259780245,0.615297527341875,0.210682902473924,0.390154016476279,0.843654658290236,1.11304607192021
23.5108324725,0.823859072758956,0.320568270550645,0.567988688430422,1.072271418419,1.27902446611771
23.7721564625,0.983968225079148,0.541558655048752,0.787562838205742,1.1851024917702,1.36970266015206
24.030324815,1.05584063069531,0.690072420218927,0.873629368807414,1.23687052859416,1.43686279942463
24.27838778,1.09212181483617,0.729327508682169,0.908625624964489,1.27448427335695,1.50040007023303
24.540791225,1.11171765990234,0.727081116408009,0.907577626923148,1.32038990970045,1.54780456829122
25.8443192325,0.848224660415269,0.398572113415666,0.596905587244322,1.10637211241928,1.32963043424262
26.10070556,0.922382951324028,0.429946008076356,0.663729910503984,1.16187286839341,1.34990295973458
26.352995525,0.966974624157262,0.503834763959832,0.76411420813297,1.16675708247149,1.35196931762671
26.6064217775,0.926501168441503,0.487947895975805,0.7116897844661,1.13541370256747,1.32162125217018
26.85394912,0.862118466953424,0.429189291642428,0.64575982653456,1.07448054573785,1.27852092866991
27.0849382102,0.850441903065043,0.432177470140207,0.644350922325628,1.05940826515048,1.28623205224388
