"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
253,15.49088715,0.0230617923974353,-0.440681428083925,-0.198334340933456,0.188662829597255,0.408323672338566
257.5,15.56298236,0.0201060646935131,-0.439831857766364,-0.222013762466601,0.215581135041568,0.472883834763643
262.5,15.6412588375,0.0243113456925366,-0.439677069896017,-0.198566166919913,0.247036416822022,0.511485910314061
263,15.648876225,0.025528989853706,-0.438375933266649,-0.198346418265118,0.253386813042457,0.516926160562847
267.5,15.717691545,0.0723986133459344,-0.419361572749856,-0.134738241681325,0.330802404075632,0.619280512423085
272.5,15.797298025,0.154887240005894,-0.390927889700782,-0.0770286299522065,0.459181825101267,0.706841424708889
277.5,15.8892322325,0.223251235316488,-0.214904347994166,-0.0235090626862612,0.5492394729092,0.745194658405077
278,15.8988085825,0.226224950318434,-0.197110516776704,-0.0217666602674441,0.553223911168935,0.745299218800468
282.5,15.9845718125,0.20789694845943,-0.18526501779001,-0.0195496182006079,0.522167881302291,0.747752695679033
283,15.9943358225,0.203270197285968,-0.199924715523185,-0.0208831246844788,0.521223905451829,0.74804966022335
287.5,16.08383297,0.147816859567723,-0.249705687286652,-0.0644482019749393,0.379457358118391,0.735876091663687
288,16.092936435,0.140055847562401,-0.254355455460671,-0.0722884687819732,0.365352164263715,0.723898452387799
292.5,16.177994275,0.108451058926057,-0.277667805796177,-0.134152915836903,0.327742141291908,0.698446941849716
293,16.18656562,0.107737539307977,-0.276663160606393,-0.141163336273749,0.325835018675198,0.694903223016635
297.5,16.26950795,0.139014656747612,-0.278542824101538,-0.139624772438374,0.35481513313477,0.750575598589352
298,16.2780853,0.145783521688083,-0.281328322034998,-0.134421040980306,0.362525273036872,0.752301821231869
302.5,16.3610160825,0.226790718920738,-0.269065536535165,-0.00865820637740519,0.506949249275319,0.81585618737839
303,16.36867075,0.232556612118578,-0.266301671623727,0.00557720994354985,0.509841902117758,0.826125932555356
307.5,16.44063449,0.27507755536697,-0.228692386445753,0.0793188555792853,0.556039728999628,0.831469022733209
308,16.44851756,0.27828358447623,-0.225958634993239,0.0852099826385272,0.557209125331484,0.838380129321435
