"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
290.5,18.5463751425,0.32124203178219,-0.00423683167921244,0.18727870855903,0.523982877603896,0.602133283564143
293,18.65477905,0.358580351057701,0.0554813022979523,0.205593728515948,0.540715218038819,0.605214117861393
295.5,18.7618468,0.389529365364258,0.125488422738327,0.221068243493247,0.546784944312164,0.610656244676191
300.5,18.972138225,0.418649405004723,0.171259205675644,0.297464831697194,0.540172230911567,0.60341497593375
305.5,19.177348875,0.393834174959096,0.229586090315086,0.312984072205176,0.495327825554151,0.5796670639593
310.5,19.4819212,0.339197159665979,0.234627000113423,0.285855130682411,0.388927644575508,0.481767752924477
313,19.656383475,0.333701534872828,0.22659787637127,0.280606914102704,0.386463218435453,0.450935336543152
315.5,19.8975295575,0.33085244805103,0.19302464070691,0.27136730055255,0.393774864815652,0.452536490066638
318,20.1200389425,0.315294366261224,0.14157283705543,0.240406556458388,0.387688093931038,0.449435692825613
320.5,20.372989025,0.286436301278148,0.103201942071695,0.19619682902857,0.370523935899862,0.436346360131675
323,20.61758675,0.260875256663009,0.0677235451837145,0.169416779413735,0.353459151619843,0.418291083121112
325.5,20.8826923975,0.247338257723082,0.0623951122357006,0.151849981421954,0.344157766307719,0.417575745562733
328,21.137105825,0.256520381805264,0.0593766214902984,0.148905131982294,0.356105312477899,0.44409378065263
330.5,21.4176629,0.282553647008514,0.0640224286430211,0.163036792216394,0.383905202731447,0.487839104416036
333,21.697557425,0.319017512284861,0.0754949396442437,0.214443438067423,0.416445419854646,0.513154098548834
335.5,21.94074105,0.348577793620291,0.107280168375836,0.27134778612002,0.443060977490287,0.527729950294469
338,22.204027725,0.353409395082823,0.189923446568154,0.266171892522946,0.45050188595576,0.534921418976815
340.5,22.405856475,0.325726816760531,0.165968578123587,0.235090101572696,0.437558222746798,0.529781403350567
343,22.63309095,0.256533895909759,0.10718098273504,0.175191901170481,0.329950944935903,0.494966344824434
345.5,22.79974845,0.214891118278034,0.0322793713702447,0.14514306230728,0.285724513575078,0.40692710266383
348,22.95078605,0.19238361966652,0.00249868556250602,0.10808621674004,0.277414865415233,0.35837030869157
350.5,23.1107371525,0.172031844747248,-0.0189925324287728,0.0585105838837429,0.275875479673132,0.357126303539355
353,23.2606606225,0.156481344749883,-0.0243072475536029,0.0413547282685317,0.274924712176388,0.360964932976664
358,23.58118969,0.135162934018853,-0.0308159163629107,0.0333366607406098,0.258526461321818,0.359623192967687
360.5,23.7358136875,0.132618104671414,-0.0309552332483561,0.0339129310346871,0.251906196731138,0.356754011311
363,23.886684435,0.130479605520863,-0.0316397868478694,0.035619854741611,0.244823609926625,0.353004508117011
373,24.529464405,0.15113987849536,-0.117946625063378,0.0488491742014782,0.263606218795132,0.354098417559356
375.5,24.68334575,0.151740242355716,-0.127229697517645,0.0419739567332311,0.26549728422704,0.346947958055612
378,24.8443909175,0.147896586623681,-0.130677818289813,0.0353306871181909,0.255145447649892,0.339467980206467
380.5,24.98796045,0.146055585399518,-0.123307406011554,0.0516846014602135,0.243365254077582,0.328348136880515
383,25.1417047,0.138952844230635,-0.118048606967641,0.0643464966903603,0.223551898035007,0.308291513951039
385.5,25.2719454,0.126117810702356,-0.124973160723665,0.054461789428016,0.20824470653757,0.283392707239614
388,25.42049735,0.096136784630377,-0.147057913019579,-0.0279464596014523,0.19134286432256,0.263119245463183
390.5,25.550218965,0.0559377159173366,-0.15843894144515,-0.09027328947065,0.174781769723269,0.246450198772176
393,25.667357825,0.0184814691539792,-0.167953532094737,-0.109748800633071,0.154901496048222,0.237511265321317
395.5,25.799044425,-0.00879005525864913,-0.165095419037263,-0.114063640781665,0.105085136119431,0.219797307595891
398,25.9186447275,-0.0167886704101935,-0.161503314816791,-0.107457725523379,0.0644907569370682,0.186251747513768
400.5,26.051847575,-0.0150177860239697,-0.151272600702519,-0.095982057832831,0.0554868504643734,0.131273765882891
413,26.686356975,0.00434994789998807,-0.113911240067302,-0.0490509016552542,0.0598102905201265,0.112345569311604
418,26.949200525,0.00837738956298988,-0.156598386718096,-0.0504767537188554,0.0715233266031683,0.127314591035186
423,27.20751615,0.010547456018195,-0.206392391906422,-0.0576324930775496,0.0832116822379942,0.142376083300611
428,27.46100346,0.00647845552716304,-0.230070831243929,-0.0825111290961145,0.0902889911322257,0.163779978589886
433,27.7191456425,0.00677619115733679,-0.234208180126967,-0.0926789787992316,0.0986981504771484,0.18511911549198
435.5,27.8466965725,0.00915855955388564,-0.237477671664142,-0.0904791833741615,0.107170376791243,0.188723181483374
438,27.971628125,0.0131175382116649,-0.237697233197867,-0.0864780861910501,0.112227785487694,0.198641450247998
440.5,28.10626205,0.0221417693942382,-0.227965581682017,-0.0703676189620372,0.124049502482476,0.199796719922979
443,28.233507025,0.0293679346522545,-0.214727411150831,-0.0645889513720057,0.131717701394121,0.202147305001348
445.5,28.363073975,0.03337277754642,-0.196398689794381,-0.0577747400497462,0.136186318449085,0.206709379002398
448,28.488885725,0.0354879261444395,-0.175429741227689,-0.0575130431884595,0.137655280966909,0.203636547298215
450.5,28.6219191475,0.0343597394080985,-0.162542683049381,-0.061178168696755,0.138483976962913,0.204641657933967
453,28.7491823325,0.028850936119323,-0.154449176782557,-0.0716372843107916,0.135696200778234,0.203115283354962
455.5,28.8740916425,0.0217218787537801,-0.153400176134892,-0.0758024386361784,0.129041896726134,0.197663795127364
458,28.9980223925,0.0122164125039302,-0.157387507936943,-0.0828917375088443,0.118306211080408,0.19624977301587
460.5,29.133118035,0.00372530423701809,-0.15817468508442,-0.087133307277321,0.106816419460644,0.18989399065491
463,29.2627657025,-0.00137118640296758,-0.157421370704994,-0.0881642710509325,0.093651401051744,0.182310634122132
465.5,29.39239205,-0.00321087204713006,-0.160495477392939,-0.0874627924429007,0.0883068333193901,0.182391768548475
468,29.52171375,-0.00570056835567398,-0.162713764629993,-0.092448648016446,0.0881392458669706,0.178026223161574
470.5,29.64336195,-0.00760216822596618,-0.176960571665132,-0.0982820838331699,0.0914584596257433,0.178818882629907
473,29.7745873975,-0.0165999732728404,-0.195603504597101,-0.111554847758727,0.0858440301080628,0.177678729636259
475.5,29.886346625,-0.0322129596080478,-0.214074356382282,-0.131065195486808,0.0735156534284766,0.165633622055482
478,30.008554775,-0.0563766902099382,-0.244210990096691,-0.160304641311965,0.0511289178553628,0.15687536943886
480.5,30.116425275,-0.0766113336087415,-0.254092590243712,-0.176081711189364,0.0244323825041463,0.136454639770852
483,30.23483045,-0.0891212093858823,-0.265280056619815,-0.184241799705114,0.00146794753098614,0.113998330206877
485.5,30.375441,-0.0918603723624717,-0.278001444429137,-0.187411340827668,-0.00185999505330895,0.0903823273143731
488,30.507759385,-0.0874632770823659,-0.290780233766731,-0.192273674544642,0.00824099203057277,0.0839623863734825
490.5,30.651610125,-0.0747473193654529,-0.291740523450277,-0.188129978160033,0.019459933446672,0.0934704061464904
493,30.791497545,-0.0554188056771704,-0.288319740265779,-0.16416655213096,0.0324476118083369,0.155663687610305
495.5,30.93163275,-0.0341998165941432,-0.279128949813151,-0.129208695986852,0.0495404712936376,0.19723952816433
500.5,31.2110838575,0.0166151960500926,-0.224102899025518,-0.0777882108885797,0.151579792278291,0.243657759911244
503,31.34566478,0.0416033935534907,-0.186413930211464,-0.064636875707803,0.182117574552648,0.254847959689611
508,31.627919355,0.0839522666337078,-0.146084261671697,-0.0475793353160347,0.206843646136911,0.303815934329975
510.5,31.761283975,0.0962163749677305,-0.195484240318916,-0.0452586738505391,0.214152982782571,0.393795135111006
515.5,32.039161685,0.0910694463417204,-0.246412871587769,-0.0676114613484254,0.221686801170231,0.466078631528485
518,32.1773402575,0.0822277078042122,-0.260470318119139,-0.107222155382065,0.226778572082172,0.487025462814865
520.5,32.3185759825,0.0676332962892793,-0.273103154036412,-0.165808965421958,0.229251067627406,0.496289009557912
523,32.4578672725,0.0536789865983442,-0.280985328554688,-0.190039254312052,0.234740988067045,0.505130916698206
525.5,32.597381845,0.036306316062283,-0.284280402875785,-0.205568866253263,0.231593646014043,0.509094594450805
530.5,32.874421375,0.00535676079626765,-0.296468485177333,-0.218154280430067,0.213660181756207,0.504691950112763
533,33.00954095,-0.000657255432254565,-0.293870802735504,-0.218098625969614,0.206207691455167,0.494822913419108
535.5,33.14458676,-0.000260043462744904,-0.296192976366968,-0.21161980604707,0.206743030915465,0.496393388855739
540.5,33.427236975,-0.00334213119251241,-0.294088706745584,-0.193009679559437,0.191993885097482,0.498040249418384
543,33.568525705,-0.00498011763865654,-0.285369299331226,-0.17674023124783,0.185610874921465,0.483890403460855
545.5,33.708777375,-0.00405203553491821,-0.277081963421661,-0.163386638854793,0.172750968015686,0.489486480939196
548,33.847438825,-0.00825746976478412,-0.271100491792705,-0.155625078582354,0.161505571168274,0.466643946162963
550.5,33.987548515,-0.011897508905586,-0.256293089012157,-0.149021360683138,0.14837466859792,0.439272281019288
553,34.12984505,-0.0191291206630408,-0.247455749146122,-0.147063946596901,0.122817825137573,0.4151834884275
555.5,34.2693254,-0.0199190674715497,-0.24237466970873,-0.143928278972877,0.115896025606472,0.36694643326514
